CHR	POS1	POS2	N_CHR	R^2	D	Dprime
LG12	272883	278805	72	0.121842	-0.0725309	-0.635135	
LG12	272883	279579	72	0.00617761	0.0185185	0.108108	
LG12	272883	279606	72	0.0965251	0.0578704	0.675676	
LG12	272883	280123	72	0.0220629	-0.0308642	-0.27027	
LG12	272883	280271	72	0.00254216	0.00906636	0.115479	
LG12	272883	280898	72	0.00628453	0.0177469	0.124324	
LG12	272883	281370	72	0.0463872	0.0447531	0.391892	
LG12	272883	281730	72	0.0291295	-0.0387731	-0.258687	
LG12	272883	281926	72	0.070593	-0.0337577	-1	
LG12	272883	282062	72	0.000220629	-0.00308642	-0.027027	
LG12	272883	282269	72	4.54236e-05	0.000771605	0.027027	
LG12	272883	282354	72	0.0272329	0.0399306	0.207207	
LG12	272883	282505	72	0.00849421	0.0127315	0.314286	
LG12	273196	273532	72	0.0154799	-0.0115741	-1	
LG12	273196	273904	72	0.123589	0.0700231	0.834483	
LG12	273196	274106	72	0.307947	0.110532	0.888372	
LG12	273196	274359	72	0.000110803	-0.00173611	-0.04	
LG12	273196	274837	72	0.0189474	-0.0208333	-0.6	
LG12	273196	274896	72	0.1932	0.0758102	0.476364	
LG12	273196	274981	72	0.00279931	0.00636574	0.314286	
LG12	273196	275267	72	0.00075188	-0.00462963	-0.1	
LG12	273196	275340	72	0.0471735	-0.0381944	-0.733333	
LG12	273196	275364	72	0.0303406	0.0162037	0.368421	
LG12	273196	275756	72	0.00337178	0.0109954	0.165217	
LG12	273196	275810	72	0.0245885	-0.0318287	-0.314286	
LG12	273196	275994	72	0.0154799	-0.0115741	-1	
LG12	273196	276135	72	0.0131888	0.0179398	0.125506	
LG12	273196	276187	72	0.00131579	0.00462963	0.0526316	
LG12	273196	276515	72	0.0794243	0.0561343	0.668966	
LG12	273196	276570	72	0.0149491	0.0225694	0.152941	
LG12	273196	277097	72	0.00172505	-0.00810185	-0.0608696	
LG12	273196	277230	72	0.0138182	-0.0219907	-0.345455	
LG12	273196	277267	72	0.040215	0.0387731	0.285106	
LG12	273196	277443	72	0.0136639	0.0237269	0.221622	
LG12	273196	277539	72	0.00542936	0.0121528	0.0736842	
LG12	273196	277557	72	0.000768688	-0.00405093	-0.127273	
LG12	273196	277584	72	0.0636842	0.0509259	0.55	
LG12	273196	277793	72	0.000300752	0.00347222	0.04	
LG12	273196	277962	72	0.103158	0.0486111	0.368421	
LG12	273196	278061	72	0.00323404	0.0109954	0.0808511	
LG12	273196	278243	72	0.0101743	-0.0196759	-0.261538	
LG12	273196	278445	72	0.0635209	-0.0405093	-1	
LG12	273196	278521	72	0.0212735	-0.0295139	-0.261538	
LG12	273196	278614	72	0.0694108	0.0271991	0.494737	
LG12	273196	278805	72	0.018797	-0.0231481	-0.142857	
LG12	273196	279579	72	0.00526316	0.0138889	0.1	
LG12	273196	279606	72	0.0189474	-0.0208333	-0.6	
LG12	273196	280123	72	0.00300752	-0.00925926	-0.0571429	
LG12	273196	280271	72	0.0662797	0.0376157	0.311005	
LG12	273196	280898	72	0.136194	0.0671296	0.446154	
LG12	273196	281370	72	0.0481203	0.037037	0.228571	
LG12	273196	281730	72	0.0743919	-0.0503472	-0.341176	
LG12	273196	281926	72	0.0196386	-0.0144676	-1	
LG12	273196	282062	72	0.0481203	-0.037037	-0.228571	
LG12	273196	282269	72	0.000619195	0.00231481	0.0526316	
LG12	273196	282354	72	0.0131774	-0.0225694	-0.288889	
LG12	273196	282505	72	0.115789	-0.0381944	-0.578947	
LG12	273532	273904	72	0.0872211	-0.033179	-1	
LG12	273532	274106	72	0.0294825	0.0192901	0.581395	
LG12	273532	274359	72	0.104644	0.0300926	0.684211	
LG12	273532	274837	72	0.00294118	0.00462963	0.1	
LG12	273532	274896	72	0.0861277	0.0285494	0.672727	
LG12	273532	274981	72	0.0156432	-0.00848765	-0.169231	
LG12	273532	275267	72	0.0262605	0.0154321	0.357143	
LG12	273532	275340	72	0.0196078	-0.0138889	-1	
LG12	273532	275364	72	0.221453	0.0246914	0.470588	
LG12	273532	275756	72	0.027611	0.0177469	1	
LG12	273532	275810	72	0.0621849	0.0285494	1	
LG12	273532	275994	72	0.00346021	-0.00308642	-1	
LG12	273532	276135	72	0.0129611	-0.0100309	-1	
LG12	273532	276187	72	0.243107	0.0354938	0.71875	
LG12	273532	276515	72	0.0396717	0.0223765	1	
LG12	273532	276570	72	0.142857	0.0393519	1	
LG12	273532	277097	72	0.0332481	0.0200617	1	
LG12	273532	277230	72	0.0258824	-0.0169753	-1	
LG12	273532	277267	72	0.0421026	0.0223765	0.617021	
LG12	273532	277443	72	0.0163979	0.0146605	0.513514	
LG12	273532	277539	72	0.0154799	-0.0115741	-1	
LG12	273532	277557	72	0.0106075	-0.00848765	-1	
LG12	273532	277584	72	0.00900735	0.0108025	0.4375	
LG12	273532	277793	72	0.00672269	0.00925926	0.4	
LG12	273532	277962	72	0.0117647	-0.00925926	-1	
LG12	273532	278061	72	0.0312891	-0.0192901	-1	
LG12	273532	278243	72	0.00314775	-0.00617284	-0.307692	
LG12	273532	278445	72	0.115908	0.0308642	0.689655	
LG12	273532	278521	72	0.0102838	0.0115741	0.454545	
LG12	273532	278614	72	0.00438982	-0.00385802	-1	
LG12	273532	278805	72	0.000262605	-0.00154321	-0.0357143	
LG12	273532	279579	72	0.0294118	-0.0185185	-1	
LG12	273532	279606	72	0.0117647	-0.00925926	-1	
LG12	273532	280123	72	0.0168067	0.0123457	1	
LG12	273532	280271	72	0.0106075	-0.00848765	-1	
LG12	273532	280898	72	0.0226244	-0.0154321	-1	
LG12	273532	281370	72	0.0168067	-0.0123457	-1	
LG12	273532	281730	72	0.0242215	0.0162037	1	
LG12	273532	281926	72	0.00438982	-0.00385802	-1	
LG12	273532	282062	72	0.0168067	0.0123457	1	
LG12	273532	282269	72	0.00346021	-0.00308642	-1	
LG12	273532	282354	72	0.0352941	-0.0208333	-1	
LG12	273532	282505	72	0.00534759	0.00462963	1	
LG12	273532	283276	72	0.0156432	0.00848765	0.169231	
LG12	273532	283386	72	0.00438982	-0.00385802	-1	
LG12	273904	274106	72	0.251204	0.120563	0.743163	
LG12	273904	274359	72	0.0449838	0.0422454	0.503448	
LG12	273904	274837	72	0.296552	-0.099537	-1	
LG12	273904	274896	72	0.0360437	0.0395448	0.415822	
LG12	273904	274981	72	0.0924258	0.0441744	0.760797	
LG12	273904	275267	72	0.0277237	0.0339506	0.37931	
LG12	273904	275340	72	0.117883	0.0729167	0.724138	
LG12	273904	275364	72	0.00231143	-0.00540123	-0.162791	
LG12	273904	275756	72	0.144731	-0.0869985	-0.676162	
LG12	273904	275810	72	0.0771637	-0.0680941	-0.328984	
LG12	273904	275994	72	0.00231143	-0.00540123	-0.162791	
LG12	273904	276135	72	0.0168634	-0.0244985	-0.227191	
LG12	273904	276187	72	0.00491179	-0.0108025	-0.162791	
LG12	273904	276515	72	0.00941538	-0.023341	-0.143876	
LG12	273904	276570	72	0.0486883	-0.0491898	-0.282392	
LG12	273904	277097	72	0.252778	0.118441	0.549195	
LG12	273904	277230	72	0.0309368	0.0397377	0.322884	
LG12	273904	277267	72	0.0131864	-0.0268133	-0.129302	
LG12	273904	277443	72	0.0270493	-0.0403164	-0.194781	
LG12	273904	277539	72	0.177479	0.083912	1	
LG12	273904	277557	72	0.00200899	-0.00790895	-0.0866808	
LG12	273904	277584	72	0.00400962	0.0154321	0.0689655	
LG12	273904	277793	72	2.29121e-05	-0.00115741	-0.00689655	
LG12	273904	277962	72	0.0194066	0.025463	0.37931	
LG12	273904	278061	72	0.0131864	-0.0268133	-0.129302	
LG12	273904	278243	72	0.0712586	-0.0628858	-0.291592	
LG12	273904	278445	72	0.0137512	0.0227623	0.29064	
LG12	273904	278521	72	0.000274785	-0.00405093	-0.0219436	
LG12	273904	278614	72	0.0127566	0.0140818	0.503448	
LG12	273904	278805	72	0.0112269	0.0216049	0.162791	
LG12	273904	279579	72	0.0400962	-0.0462963	-0.232558	
LG12	273904	279606	72	0.00785886	-0.0162037	-0.162791	
LG12	273904	280123	72	0.0586551	0.0493827	0.372093	
LG12	273904	280271	72	0.0152605	-0.0217978	-0.238901	
LG12	273904	280898	72	0.0168898	0.0285494	0.255172	
LG12	273904	281370	72	0.0277237	0.0339506	0.37931	
LG12	273904	281730	72	0.00113887	0.00752315	0.0431894	
LG12	273904	281926	72	0.0503297	0.0279707	1	
LG12	273904	282062	72	0.0112269	0.0216049	0.162791	
LG12	273904	282269	72	0.00231143	-0.00540123	-0.162791	
LG12	273904	282354	72	0.128361	-0.0850694	-0.379845	
LG12	273904	282505	72	0.00182256	-0.00578704	-0.172414	
LG12	273904	283276	72	0.00613516	0.0113812	0.29064	
LG12	273904	283386	72	0.0120672	-0.013696	-0.330233	
LG12	273904	283781	72	0.0127566	0.0140818	0.503448	
LG12	273904	283850	72	0.0872211	-0.033179	-1	
LG12	274106	274359	72	0.307947	0.110532	0.888372	
LG12	274106	274837	72	0.134884	-0.0671296	-1	
LG12	274106	274896	72	0.295528	0.113233	0.80301	
LG12	274106	274981	72	0.0302458	0.0252701	0.64532	
LG12	274106	275267	72	0.199393	0.0910494	0.686047	
LG12	274106	275340	72	0.0323443	0.0381944	0.255814	
LG12	274106	275364	72	0.0872211	0.033179	1	
LG12	274106	275756	72	0.102209	0.0731096	0.568216	
LG12	274106	275810	72	0.0488963	0.0542052	0.261883	
LG12	274106	275994	72	0.00570782	-0.00848765	-0.37931	
LG12	274106	276135	72	0.000302159	-0.00327932	-0.0450928	
LG12	274106	276187	72	0.115878	0.0524691	0.790698	
LG12	274106	276515	72	0.312416	0.134452	0.828775	
LG12	274106	276570	72	0.0486883	0.0491898	0.282392	
LG12	274106	277097	72	0.0695207	0.0621142	0.427056	
LG12	274106	277230	72	0.0130903	-0.0258488	-0.210031	
LG12	274106	277267	72	0.0860107	0.0684799	0.330233	
LG12	274106	277443	72	0.111851	0.081983	0.396086	
LG12	274106	277539	72	8.44131e-06	-0.000578704	-0.00689655	
LG12	274106	277557	72	0.0152605	0.0217978	0.238901	
LG12	274106	277584	72	0.0271051	0.0401235	0.224138	
LG12	274106	277793	72	0.00387215	0.0150463	0.0896552	
LG12	274106	277962	72	0.100241	0.0578704	0.581395	
LG12	274106	278061	72	0.0303851	0.0407022	0.196279	
LG12	274106	278243	72	0.000775104	-0.00655864	-0.0450928	
LG12	274106	278445	72	0.00208974	-0.00887346	-0.1133	
LG12	274106	278521	72	0.00538916	0.0179398	0.0971787	
LG12	274106	278614	72	0.0489509	0.0275849	0.665116	
LG12	274106	278805	72	0.0112269	-0.0216049	-0.162791	
LG12	274106	279579	72	0.0064154	0.0185185	0.0930233	
LG12	274106	279606	72	0.00785886	0.0162037	0.162791	
LG12	274106	280123	72	0.000916485	0.00617284	0.0689655	
LG12	274106	280271	72	0.00200899	0.00790895	0.0866808	
LG12	274106	280898	72	0.14125	0.0825617	0.497674	
LG12	274106	281370	72	0.143201	0.0771605	0.581395	
LG12	274106	281730	72	0.0250753	-0.0353009	-0.202658	
LG12	274106	281926	72	0.0503297	-0.0279707	-1	
LG12	274106	282062	72	0.0112269	-0.0216049	-0.162791	
LG12	274106	282269	72	0.00231143	0.00540123	0.162791	
LG12	274106	282354	72	0.0282812	-0.0399306	-0.264368	
LG12	274106	282505	72	0.0263177	-0.0219907	-0.44186	
LG12	274106	283276	72	0.0434432	0.0302855	0.521595	
LG12	274106	283386	72	2.3938e-06	-0.000192901	-0.00689655	
LG12	274106	283781	72	0.0489509	0.0275849	0.665116	
LG12	274106	283850	72	0.0396717	-0.0223765	-1	
LG12	274359	274837	72	0.0526316	-0.0347222	-1	
LG12	274359	274896	72	0.00190262	-0.00752315	-0.152941	
LG12	274359	274981	72	0.0283401	0.0202546	1	
LG12	274359	275267	72	0.300752	0.0925926	0.571429	
LG12	274359	275340	72	0.17193	0.0729167	0.466667	
LG12	274359	275364	72	0.0303406	0.0162037	0.368421	
LG12	274359	275756	72	0.0172699	0.0248843	0.373913	
LG12	274359	275810	72	0.103792	0.0653935	0.610811	
LG12	274359	275994	72	0.0303406	0.0162037	0.368421	
LG12	274359	276135	72	0.0579839	-0.0376157	-1	
LG12	274359	276187	72	0.0210526	0.0185185	0.210526	
LG12	274359	276515	72	0.0794243	0.0561343	0.668966	
LG12	274359	276570	72	0.0107032	-0.0190972	-0.314286	
LG12	274359	277097	72	0.000880127	0.00578704	0.0769231	
LG12	274359	277230	72	0.0018756	-0.00810185	-0.127273	
LG12	274359	277267	72	0.118477	0.0665509	0.489362	
LG12	274359	277443	72	0.210697	0.0931713	0.87027	
LG12	274359	277539	72	0.0320222	-0.0295139	-0.68	
LG12	274359	277557	72	0.0263707	0.0237269	0.196172	
LG12	274359	277584	72	0.0257895	-0.0324074	-0.28	
LG12	274359	277793	72	0.00270677	-0.0104167	-0.0857143	
LG12	274359	277962	72	0.0189474	-0.0208333	-0.6	
LG12	274359	278061	72	0.0741859	0.052662	0.387234	
LG12	274359	278243	72	0.0338321	0.0358796	0.269565	
LG12	274359	278445	72	5.18538e-05	0.00115741	0.0075188	
LG12	274359	278521	72	0.0707398	0.0538194	0.563636	
LG12	274359	278614	72	0.0196386	-0.0144676	-1	
LG12	274359	278805	72	0.00300752	-0.00925926	-0.0571429	
LG12	274359	279579	72	1.19951e-31	1.11022e-16	7.99361e-16	
LG12	274359	279606	72	0.0526316	0.0347222	0.263158	
LG12	274359	280123	72	0.0120301	0.0185185	0.4	
LG12	274359	280271	72	0.0474547	-0.0318287	-1	
LG12	274359	280898	72	0.0195951	0.025463	0.169231	
LG12	274359	281370	72	0.0481203	0.037037	0.228571	
LG12	274359	281730	72	0.000796108	0.00520833	0.0857143	
LG12	274359	281926	72	0.0196386	-0.0144676	-1	
LG12	274359	282062	72	0.0120301	0.0185185	0.4	
LG12	274359	282269	72	0.000619195	0.00231481	0.0526316	
LG12	274359	282354	72	0.00194932	-0.00868056	-0.111111	
LG12	274359	282505	72	0.0239234	0.0173611	1	
LG12	274359	283276	72	0.0316715	0.021412	0.278195	
LG12	274359	283386	72	3.14218e-05	-0.000578704	-0.04	
LG12	274359	283781	72	0.0196386	-0.0144676	-1	
LG12	274359	283850	72	0.0154799	-0.0115741	-1	
LG12	274359	284220	72	0.0493506	-0.0439815	-0.345455	
LG12	274837	274896	72	0.0618182	-0.0393519	-1	
LG12	274837	274981	72	0.36967	-0.0671296	-0.828571	
LG12	274837	275267	72	0.0571429	-0.037037	-1	
LG12	274837	275340	72	0.0666667	-0.0416667	-1	
LG12	274837	275364	72	0.0117647	-0.00925926	-1	
LG12	274837	275756	72	0.0938776	0.0532407	1	
LG12	274837	275810	72	0.211429	0.0856481	1	
LG12	274837	275994	72	0.0117647	-0.00925926	-1	
LG12	274837	276135	72	0.0440678	-0.0300926	-1	
LG12	274837	276187	72	0.025	-0.0185185	-1	
LG12	274837	276515	72	0.00785886	-0.0162037	-0.162791	
LG12	274837	276570	72	0.136134	0.0625	0.529412	
LG12	274837	277097	72	0.131104	-0.0648148	-0.608696	
LG12	274837	277230	72	0.00290909	-0.00925926	-0.181818	
LG12	274837	277267	72	0.0205957	0.025463	0.234043	
LG12	274837	277443	72	0.00756757	0.0162037	0.189189	
LG12	274837	277539	72	0.0526316	-0.0347222	-1	
LG12	274837	277557	72	0.000298063	0.00231481	0.0181818	
LG12	274837	277584	72	0.04	-0.037037	-0.4	
LG12	274837	277793	72	0.00571429	0.0138889	0.2	
LG12	274837	277962	72	0.01	-0.0138889	-0.5	
LG12	274837	278061	72	0.0205957	0.025463	0.234043	
LG12	274837	278243	72	0.0428094	0.037037	0.347826	
LG12	274837	278445	72	0.0157635	-0.0185185	-0.571429	
LG12	274837	278521	72	0.034965	-0.0347222	-0.384615	
LG12	274837	278614	72	0.000597015	0.00231481	0.04	
LG12	274837	278805	72	0.04375	-0.0324074	-0.25	
LG12	274837	279579	72	0.025	0.0277778	0.25	
LG12	274837	279606	72	0.01	0.0138889	0.1	
LG12	274837	280123	72	0.00357143	0.00925926	0.25	
LG12	274837	280271	72	0.0503726	0.0300926	0.236364	
LG12	274837	280898	72	0.00307692	0.00925926	0.0769231	
LG12	274837	281370	72	0.0571429	-0.037037	-1	
LG12	274837	281730	72	0.00168067	0.00694444	0.142857	
LG12	274837	281926	72	0.0149254	-0.0115741	-1	
LG12	274837	282062	72	0.0142857	-0.0185185	-0.142857	
LG12	274837	282269	72	0.0117647	-0.00925926	-1	
LG12	274837	282354	72	0.037037	0.0347222	0.333333	
LG12	274837	282505	72	0.0181818	-0.0138889	-0.2	
LG12	274837	283276	72	0.0215385	-0.0162037	-1	
LG12	274837	283386	72	0.0292537	0.0162037	0.28	
LG12	274837	283781	72	0.0149254	-0.0115741	-1	
LG12	274837	283850	72	0.0470588	0.0185185	0.4	
LG12	274837	284220	72	0.0649351	-0.0462963	-0.454545	
LG12	274837	284433	72	0.0181818	-0.0138889	-1	
LG12	274837	284562	72	0.0285714	0.0208333	1	
LG12	274896	274981	72	0.00519245	0.00906636	0.394958	
LG12	274896	275267	72	0.000305577	0.00308642	0.0181818	
LG12	274896	275340	72	0.10303	-0.0590278	-1	
LG12	274896	275364	72	0.190311	0.0424383	1	
LG12	274896	275756	72	0.0965708	0.0615355	0.815857	
LG12	274896	275810	72	0.000298144	-0.00366512	-0.0319328	
LG12	274896	275994	72	0.0181818	-0.0131173	-1	
LG12	274896	276135	72	0.0620809	0.0407022	0.295105	
LG12	274896	276187	72	0.282888	0.0709877	0.836364	
LG12	274896	276515	72	0.104465	0.0673225	0.707911	
LG12	274896	276570	72	0.334777	0.11169	0.66782	
LG12	274896	277097	72	0.0794127	0.0574846	0.674208	
LG12	274896	277230	72	0.136	-0.0721451	-1	
LG12	274896	277267	72	0.0452648	0.043017	0.279099	
LG12	274896	277443	72	0.0129044	0.0241127	0.198728	
LG12	274896	277539	72	0.0137912	0.0202546	0.127273	
LG12	274896	277557	72	0.0210796	-0.0221836	-0.614973	
LG12	274896	277584	72	0.13369	0.0771605	0.735294	
LG12	274896	277793	72	0.073369	0.056713	0.576471	
LG12	274896	277962	72	0.0772193	0.0439815	0.345455	
LG12	274896	278061	72	0.113423	-0.0680941	-0.830588	
LG12	274896	278243	72	0.0794127	-0.0574846	-0.674208	
LG12	274896	278445	72	0.0196043	0.023534	0.158442	
LG12	274896	278521	72	0.00628997	-0.0167824	-0.131222	
LG12	274896	278614	72	0.0111134	0.0113812	0.214545	
LG12	274896	278805	72	0.0642475	-0.0447531	-0.263636	
LG12	274896	279579	72	0.000534759	0.00462963	0.0294118	
LG12	274896	279606	72	0.0258824	-0.025463	-0.647059	
LG12	274896	280123	72	0.0092437	-0.0169753	-0.1	
LG12	274896	280271	72	0.0477044	0.0333719	0.28595	
LG12	274896	280898	72	0.0975566	0.0594136	0.348416	
LG12	274896	281370	72	0.0642475	0.0447531	0.263636	
LG12	274896	281730	72	0.0478947	-0.0422454	-0.252595	
LG12	274896	281926	72	0.0230665	-0.0163966	-1	
LG12	274896	282062	72	0.0305577	-0.0308642	-0.181818	
LG12	274896	282269	72	6.29129e-05	0.000771605	0.0181818	
LG12	274896	282354	72	0.0257398	-0.0329861	-0.372549	
LG12	274896	282505	72	0.0350997	-0.0219907	-0.345455	
LG12	274896	283276	72	0.0671352	0.0326003	0.438961	
LG12	274896	283386	72	0.000539548	-0.00250772	-0.152941	
LG12	274896	283781	72	0.131564	0.039159	0.738182	
LG12	274896	283850	72	0.0181818	-0.0131173	-1	
LG12	274896	284220	72	0.00168067	0.00848765	0.092437	
LG12	274896	284433	72	0.00476422	0.00810185	0.127273	
LG12	274896	284562	72	0.0808251	-0.0399306	-0.418182	
LG12	274981	275267	72	0.00392465	0.00771605	0.357143	
LG12	274981	275340	72	0.0358974	0.0243056	1	
LG12	274981	275364	72	0.0156432	-0.00848765	-0.169231	
LG12	274981	275756	72	0.0505495	-0.0310571	-1	
LG12	274981	275810	72	0.113846	-0.0499614	-1	
LG12	274981	275994	72	0.00633484	0.00540123	1	
LG12	274981	276135	72	0.0237288	0.017554	1	
LG12	274981	276187	72	0.0134615	0.0108025	1	
LG12	274981	276515	72	0.0726297	-0.039159	-1	
LG12	274981	276570	72	0.166682	-0.0549769	-0.798319	
LG12	274981	277097	72	0.114852	0.0482253	0.776398	
LG12	274981	277230	72	0.0473846	0.0297068	1	
LG12	274981	277267	72	0.023884	-0.0217978	-0.343465	
LG12	274981	277443	72	0.0224447	-0.0221836	-0.444015	
LG12	274981	277539	72	0.0283401	0.0202546	1	
LG12	274981	277557	72	0.0194199	0.0148534	1	
LG12	274981	277584	72	0.00703297	0.0123457	0.228571	
LG12	274981	277793	72	0.00759812	-0.0127315	-0.314286	
LG12	274981	277962	72	0.00043956	0.00231481	0.142857	
LG12	274981	278061	72	0.023884	-0.0217978	-0.343465	
LG12	274981	278243	72	0.0582234	-0.0343364	-0.552795	
LG12	274981	278445	72	0.0259947	0.0189043	1	
LG12	274981	278521	72	0.000384231	-0.00289352	-0.0649351	
LG12	274981	278614	72	0.00898147	-0.00713735	-0.113846	
LG12	274981	278805	72	0.00392465	-0.00771605	-0.357143	
LG12	274981	279579	72	0.0703297	-0.037037	-0.571429	
LG12	274981	279606	72	0.0531868	-0.025463	-0.314286	
LG12	274981	280123	72	0.00392465	-0.00771605	-0.357143	
LG12	274981	280271	72	0.0632843	-0.0268133	-0.325527	
LG12	274981	280898	72	0.0462891	-0.0285494	-0.406593	
LG12	274981	281370	72	0.00392465	0.00771605	0.357143	
LG12	274981	281730	72	0.00977006	0.0133102	0.193277	
LG12	274981	281926	72	0.00803674	0.00675154	1	
LG12	274981	282062	72	0.0265306	0.0200617	0.265306	
LG12	274981	282269	72	0.00633484	0.00540123	1	
LG12	274981	282354	72	0.0528938	-0.0329861	-0.542857	
LG12	274981	282505	72	0.00979021	-0.00810185	-1	
LG12	274981	283276	72	0.0115976	0.00945216	1	
LG12	274981	283386	72	0.0779465	-0.0210262	-0.335385	
LG12	274981	283781	72	0.00803674	0.00675154	1	
LG12	274981	283850	72	0.00633484	0.00540123	1	
LG12	274981	284220	72	0.0479806	0.0316358	0.532468	
LG12	274981	284433	72	0.004995	-0.00578704	-0.0769231	
LG12	274981	284562	72	0.0153846	-0.0121528	-1	
LG12	275267	275340	72	0.380952	0.111111	0.666667	
LG12	275267	275364	72	0.205882	0.0432099	1	
LG12	275267	275756	72	0.134111	0.0709877	1	
LG12	275267	275810	72	0.302041	0.114198	1	
LG12	275267	275994	72	0.0262605	0.0154321	0.357143	
LG12	275267	276135	72	0.062954	-0.0401235	-1	
LG12	275267	276187	72	0.000558036	0.00308642	0.0357143	
LG12	275267	276515	72	0.0550464	0.0478395	0.534483	
LG12	275267	276570	72	0.0384154	-0.037037	-0.571429	
LG12	275267	277097	72	0.0152891	0.0246914	0.307692	
LG12	275267	277230	72	0.0509091	0.0432099	0.28	
LG12	275267	277267	72	0.000972644	0.00617284	0.0425532	
LG12	275267	277443	72	0.079647	0.058642	0.513514	
LG12	275267	277539	72	0.0368421	-0.0324074	-0.7	
LG12	275267	277557	72	0.109006	0.0493827	0.415584	
LG12	275267	277584	72	0.0377232	-0.0401235	-0.325	
LG12	275267	277793	72	0.00816327	-0.0185185	-0.142857	
LG12	275267	277962	72	0.0142857	0.0185185	0.142857	
LG12	275267	278061	72	0.0102736	0.0200617	0.138298	
LG12	275267	278243	72	0.0862398	0.058642	0.413043	
LG12	275267	278445	72	0.00879662	-0.0154321	-0.357143	
LG12	275267	278521	72	0.00799201	0.0185185	0.181818	
LG12	275267	278614	72	0.0136461	0.0123457	0.228571	
LG12	275267	278805	72	0.0421716	0.0354938	0.71875	
LG12	275267	279579	72	0.0357143	0.037037	0.25	
LG12	275267	279606	72	0.150893	0.0601852	0.464286	
LG12	275267	280123	72	0.015625	0.0216049	0.4375	
LG12	275267	280271	72	0.00170321	-0.00617284	-0.181818	
LG12	275267	280898	72	0.0363324	0.0354938	0.221154	
LG12	275267	281370	72	0.127551	0.0617284	0.357143	
LG12	275267	281730	72	0.00960384	-0.0185185	-0.117647	
LG12	275267	281926	72	0.021322	-0.0154321	-1	
LG12	275267	282062	72	0.0421716	0.0354938	0.71875	
LG12	275267	282269	72	0.0262605	0.0154321	0.357143	
LG12	275267	282354	72	4.7543e-33	0	0	
LG12	275267	282505	72	0.025974	0.0185185	1	
LG12	275267	283276	72	0.0265306	0.0200617	0.265306	
LG12	275267	283386	72	0.021322	-0.0154321	-1	
LG12	275267	283781	72	0.021322	-0.0154321	-1	
LG12	275267	283850	72	0.0262605	0.0154321	0.357143	
LG12	275267	284220	72	0.00701531	0.0169753	0.196429	
LG12	275267	284433	72	0.196429	0.0509259	0.785714	
LG12	275267	284562	72	0	0	0	
LG12	275340	275364	72	0.0196078	-0.0138889	-1	
LG12	275340	275756	72	0.00266193	0.0104167	0.130435	
LG12	275340	275810	72	0.0743887	0.0590278	0.459459	
LG12	275340	275994	72	0.0196078	0.0138889	0.333333	
LG12	275340	276135	72	0.0734463	-0.0451389	-1	
LG12	275340	276187	72	0.0416667	-0.0277778	-1	
LG12	275340	276515	72	0.000267308	0.00347222	0.0344828	
LG12	275340	276570	72	0.137255	-0.0729167	-1	
LG12	275340	277097	72	0.090301	0.0625	0.692308	
LG12	275340	277230	72	0.030303	0.0347222	0.2	
LG12	275340	277267	72	0.0229787	-0.03125	-0.36	
LG12	275340	277443	72	0.00643501	0.0173611	0.135135	
LG12	275340	277539	72	0.0471735	-0.0381944	-0.733333	
LG12	275340	277557	72	0.0839543	0.0451389	0.393939	
LG12	275340	277584	72	0.266667	-0.111111	-0.8	
LG12	275340	277793	72	0.128042	-0.0763889	-0.52381	
LG12	275340	277962	72	2.95823e-32	0	0	
LG12	275340	278061	72	0.0139007	0.0243056	0.148936	
LG12	275340	278243	72	0.0546265	0.0486111	0.304348	
LG12	275340	278445	72	0.0804598	-0.0486111	-1	
LG12	275340	278521	72	0.012691	-0.0243056	-0.179487	
LG12	275340	278614	72	0.00895522	0.0104167	0.2	
LG12	275340	278805	72	0.0952381	0.0555556	1	
LG12	275340	279579	72	0.00462963	0.0138889	0.0833333	
LG12	275340	279606	72	0.118519	0.0555556	0.444444	
LG12	275340	280123	72	0.0238095	0.0277778	0.5	
LG12	275340	280271	72	0.00447094	-0.0104167	-0.272727	
LG12	275340	280898	72	0.00512821	0.0138889	0.0769231	
LG12	275340	281370	72	0.0238095	0.0277778	0.166667	
LG12	275340	281730	72	0.00280112	-0.0104167	-0.0588235	
LG12	275340	281926	72	0.120398	0.0381944	0.733333	
LG12	275340	282062	72	0.0238095	0.0277778	0.5	
LG12	275340	282269	72	3.13224e-31	1.11022e-16	2.66454e-15	
LG12	275340	282354	72	0.00246914	-0.0104167	-0.111111	
LG12	275340	282505	72	0.030303	0.0208333	1	
LG12	275340	283276	72	0.000732601	0.00347222	0.047619	
LG12	275340	283386	72	0.000995025	-0.00347222	-0.2	
LG12	275340	283781	72	0.0248756	-0.0173611	-1	
LG12	275340	283850	72	0.0196078	0.0138889	0.333333	
LG12	275340	284220	72	0.017316	0.0277778	0.285714	
LG12	275340	284433	72	0.0841751	0.0347222	0.555556	
LG12	275340	284562	72	0.0146972	0.0173611	0.555556	
LG12	275364	275756	72	0.027611	0.0177469	1	
LG12	275364	275810	72	0.0621849	0.0285494	1	
LG12	275364	275994	72	0.00346021	-0.00308642	-1	
LG12	275364	276135	72	0.0129611	-0.0100309	-1	
LG12	275364	276187	72	0.0900735	0.0216049	0.4375	
LG12	275364	276515	72	0.00570782	0.00848765	0.37931	
LG12	275364	276570	72	0.0123579	0.0115741	0.294118	
LG12	275364	277097	72	0.00491836	-0.00771605	-0.217391	
LG12	275364	277230	72	0.0258824	-0.0169753	-1	
