CHR	POS1	POS2	N_CHR	R^2	D	Dprime
LG12	44017	51240	72	5.84146e-05	-0.000771605	-0.0526316	
LG12	44017	51484	72	0.0154799	0.0115741	1	
LG12	44017	51523	72	0.00305577	0.00617284	0.181818	
LG12	44017	51531	72	0.0784314	0.0277778	0.666667	
LG12	44017	51569	72	0.0147059	0.0138889	0.5	
LG12	44017	51737	72	0.00438982	-0.00385802	-1	
LG12	44017	51828	72	0.00115703	0.00385802	0.121951	
LG12	44017	51853	72	0.000182116	0.00154321	0.0526316	
LG12	44017	52127	72	0.0296752	0.0100309	0.19403	
LG12	44017	52440	72	4.54236e-05	-0.000771605	-0.027027	
LG12	44017	52484	72	0.00346021	-0.00308642	-1	
LG12	44017	52493	72	0.00438982	-0.00385802	-1	
LG12	44017	52651	72	0.0196078	0.0138889	0.333333	
LG12	44017	52679	72	0.0262605	0.0154321	0.357143	
LG12	44017	52754	72	0.0303406	0.0162037	0.368421	
LG12	44017	52784	72	0.00346021	-0.00308642	-1	
LG12	44017	52817	72	0.00948767	-0.00771605	-1	
LG12	44017	53151	72	0.0268908	-0.0185185	-0.571429	
LG12	44017	53171	72	0.0201563	0.0162037	0.538462	
LG12	44017	53212	72	0.0116554	-0.0123457	-0.470588	
LG12	44017	53226	72	0.00438982	-0.00385802	-1	
LG12	44017	53260	72	0.0104813	-0.0108025	-0.28	
LG12	44017	53332	72	0.000735294	-0.00308642	-0.1	
LG12	44017	53415	72	0.00534759	0.00462963	1	
LG12	44017	53426	72	0.00115703	-0.00385802	-0.121951	
LG12	44017	53477	72	0.00438982	-0.00385802	-1	
LG12	44017	53677	72	0.0163979	0.0146605	0.513514	
LG12	44017	53811	72	0.00245307	-0.00540123	-0.28	
LG12	44086	44122	72	0.7	0.194444	1	
LG12	44086	44167	72	0.403727	0.150463	1	
LG12	44086	44171	72	0.0268908	0.0185185	0.571429	
LG12	44086	44286	72	0.835857	0.221065	0.940887	
LG12	44086	45046	72	0.00168067	0.00462963	0.142857	
LG12	44086	45187	72	0.154041	0.0821759	0.596639	
LG12	44086	45416	72	0.0367347	0.03125	0.428571	
LG12	44086	45556	72	0.143027	-0.0821759	-0.747368	
LG12	44086	45899	72	0.124875	-0.0868056	-0.384615	
LG12	44086	45995	72	6.27943e-05	0.00115741	0.0204082	
LG12	44086	46175	72	0.183673	-0.104167	-0.428571	
LG12	44086	46377	72	0.0859655	0.0428241	0.755102	
LG12	44086	46850	72	0.184184	0.087963	0.678571	
LG12	44086	47192	72	0.0505495	0.0532407	0.353846	
LG12	44086	48248	72	0.0103198	0.0127315	0.314286	
LG12	44086	48400	72	0.00408163	-0.0104167	-0.2	
LG12	44086	48430	72	0.00408163	-0.0104167	-0.2	
LG12	44086	48465	72	0.00571429	0.0138889	0.142857	
LG12	44086	49012	72	0.0107655	-0.0196759	-0.261538	
LG12	44086	49199	72	0.0420168	-0.0231481	-1	
LG12	44086	49294	72	0.0344959	0.0439815	0.208791	
LG12	44086	49327	72	0.219248	-0.09375	-0.771429	
LG12	44086	49357	72	0.0103198	0.0127315	0.314286	
LG12	44086	49398	72	0.0153715	-0.0219907	-0.345455	
LG12	44086	49487	72	0.0233766	0.0208333	0.428571	
LG12	44086	49635	72	0.294118	-0.121528	-1	
LG12	44086	49640	72	0.294118	-0.121528	-1	
LG12	44086	50097	72	6.27943e-05	0.00115741	0.0204082	
LG12	44086	50384	72	0.00816327	-0.0185185	-0.142857	
LG12	44086	50426	72	0.0420168	-0.0231481	-1	
LG12	44086	50477	72	0.0533049	-0.0289352	-1	
LG12	44086	50791	72	0.104478	0.0405093	1	
LG12	44086	50818	72	0.0233678	-0.0358796	-0.177143	
LG12	44086	51240	72	2.83728e-05	0.00115741	0.0075188	
LG12	44086	51484	72	0.0075188	0.0173611	0.2	
LG12	44086	51523	72	0.0371058	0.0462963	0.204082	
LG12	44086	51531	72	0.026455	0.0347222	0.238095	
LG12	44086	51569	72	0.0126984	0.0277778	0.133333	
LG12	44086	51737	72	0.0144136	-0.0150463	-0.52	
LG12	44086	51828	72	0.0836462	0.0706019	0.297561	
LG12	44086	51853	72	0.148695	0.0949074	0.431579	
LG12	44086	52127	72	0.0451173	0.0266204	0.657143	
LG12	44086	52440	72	0.0370877	-0.0474537	-0.221622	
LG12	44086	52484	72	0.0268908	0.0185185	0.571429	
LG12	44086	52493	72	0.0144136	-0.0150463	-0.52	
LG12	44086	52651	72	0.026455	-0.0347222	-0.333333	
LG12	44086	52679	72	0.0617347	-0.0509259	-0.55	
LG12	44086	52754	72	0.000300752	-0.00347222	-0.04	
LG12	44086	52784	72	0.00168067	0.00462963	0.142857	
LG12	44086	52817	72	0.00460829	0.0115741	0.142857	
LG12	44086	53151	72	0.00734694	0.0208333	0.12	
LG12	44086	53171	72	0.0001998	0.00347222	0.0153846	
LG12	44086	53212	72	0.0107032	0.025463	0.115789	
LG12	44086	53226	72	0.0533049	-0.0289352	-1	
LG12	44086	53260	72	0.0375065	0.0439815	0.345455	
LG12	44086	53332	72	0.0357143	0.0462963	0.25	
LG12	44086	53415	72	0.0233766	0.0208333	0.6	
LG12	44086	53426	72	0.0275374	0.0405093	0.225806	
LG12	44086	53477	72	0.0533049	-0.0289352	-1	
LG12	44086	53677	72	0.00108108	-0.00810185	-0.04	
LG12	44086	53811	72	0.00877812	0.0219907	0.108571	
LG12	44122	44167	72	0.282609	0.12037	1	
LG12	44122	44171	72	0.0294118	-0.0185185	-1	
LG12	44122	44286	72	0.741379	0.199074	1	
LG12	44122	45046	72	0.0294118	-0.0185185	-1	
LG12	44122	45187	72	0.0534759	0.0462963	0.294118	
LG12	44122	45416	72	0.031746	0.0277778	0.333333	
LG12	44122	45556	72	0.179245	-0.087963	-1	
LG12	44122	45899	72	0.0874126	-0.0694444	-0.384615	
LG12	44122	45995	72	0.0538462	-0.0324074	-1	
LG12	44122	46175	72	0.289286	-0.125	-0.642857	
LG12	44122	46377	72	0.132967	0.0509259	0.785714	
LG12	44122	46850	72	0.295201	0.106481	0.71875	
LG12	44122	47192	72	0.0267559	0.037037	0.307692	
LG12	44122	48248	72	0.0373134	-0.0231481	-1	
LG12	44122	48400	72	1.98096e-31	1.11022e-16	1.33227e-15	
LG12	44122	48430	72	1.98096e-31	1.11022e-16	1.33227e-15	
LG12	44122	48465	72	3.08149e-32	0	0	
LG12	44122	49012	72	0.0104302	-0.0185185	-0.307692	
LG12	44122	49199	72	0.0294118	-0.0185185	-1	
LG12	44122	49294	72	0.00167224	-0.00925926	-0.0769231	
LG12	44122	49327	72	0.336842	-0.111111	-0.8	
LG12	44122	49357	72	0.0238806	0.0185185	0.4	
LG12	44122	49398	72	0.0186289	-0.0231481	-0.454545	
LG12	44122	49487	72	0.0113636	-0.0138889	-0.5	
LG12	44122	49635	72	0.205882	-0.0972222	-1	
LG12	44122	49640	72	0.205882	-0.0972222	-1	
LG12	44122	50097	72	0.0043956	0.00925926	0.142857	
LG12	44122	50384	72	0.000558036	0.00462963	0.0625	
LG12	44122	50426	72	0.0294118	-0.0185185	-1	
LG12	44122	50477	72	0.0373134	-0.0231481	-1	
LG12	44122	50791	72	0.149254	0.0462963	1	
LG12	44122	50818	72	0.000425532	0.00462963	0.04	
LG12	44122	51240	72	0.00794439	-0.0185185	-0.210526	
LG12	44122	51484	72	0.0473684	0.0416667	0.6	
LG12	44122	51523	72	0.025974	0.037037	0.181818	
LG12	44122	51531	72	0.00462963	0.0138889	0.0833333	
LG12	44122	51569	72	0.0868056	0.0694444	0.416667	
LG12	44122	51737	72	0.00597015	-0.00925926	-0.4	
LG12	44122	51828	72	0.0771046	0.0648148	0.341463	
LG12	44122	51853	72	0.154799	0.0925926	0.526316	
LG12	44122	52127	72	0.00597015	-0.00925926	-0.4	
LG12	44122	52440	72	0.03861	-0.0462963	-0.27027	
LG12	44122	52484	72	0.0459559	0.0231481	0.625	
LG12	44122	52493	72	0.00597015	-0.00925926	-0.4	
LG12	44122	52651	72	0.0185185	-0.0277778	-0.333333	
LG12	44122	52679	72	0.0273437	-0.0324074	-0.4375	
LG12	44122	52754	72	1.19951e-31	1.11022e-16	7.99361e-16	
LG12	44122	52784	72	0.00735294	0.00925926	0.25	
LG12	44122	52817	72	0.0129032	-0.0185185	-0.4	
LG12	44122	53151	72	0.00357143	0.0138889	0.1	
LG12	44122	53171	72	0.0034965	0.0138889	0.0769231	
LG12	44122	53212	72	0.00154799	0.00925926	0.0526316	
LG12	44122	53226	72	0.0373134	-0.0231481	-1	
LG12	44122	53260	72	0.0454545	0.0462963	0.454545	
LG12	44122	53332	72	0.025	0.037037	0.25	
LG12	44122	53415	72	0.0113636	0.0138889	0.5	
LG12	44122	53426	72	0.0192762	0.0324074	0.225806	
LG12	44122	53477	72	0.0373134	-0.0231481	-1	
LG12	44122	53677	72	0.0247104	-0.037037	-0.228571	
LG12	44122	53811	72	0.027234	0.037037	0.170213	
LG12	44122	54106	72	0.0294118	0.0185185	1	
LG12	44167	44171	72	0.0332481	0.0200617	1	
LG12	44167	44286	72	0.381193	0.145448	1	
LG12	44167	45046	72	0.00314775	0.00617284	0.307692	
LG12	44167	45187	72	0.0456745	0.0435957	0.511312	
LG12	44167	45416	72	0.000477783	0.00347222	0.0769231	
LG12	44167	45556	72	0.359494	-0.126929	-0.75286	
LG12	44167	45899	72	2.3388e-05	0.00115741	0.00591716	
LG12	44167	45995	72	0.0021243	-0.00655864	-0.10559	
LG12	44167	46175	72	0.0115624	-0.025463	-0.169231	
LG12	44167	46377	72	0.0222353	0.0212191	0.604396	
LG12	44167	46850	72	0.0373268	0.0385802	0.480769	
LG12	44167	47192	72	0.268733	0.119599	0.518395	
LG12	44167	48248	72	0.00839615	0.0111883	0.446154	
LG12	44167	48400	72	0.0578118	-0.0381944	-0.478261	
LG12	44167	48430	72	0.0578118	-0.0381944	-0.478261	
LG12	44167	48465	72	0.0167224	-0.0231481	-0.217391	
LG12	44167	49012	72	0.0617486	-0.0459105	-0.397993	
LG12	44167	49199	72	0.104072	-0.0354938	-1	
LG12	44167	49294	72	0.000548092	0.00540123	0.0414201	
LG12	44167	49327	72	0.0591797	-0.0474537	-0.630769	
LG12	44167	49357	72	0.00839615	0.0111883	0.446154	
LG12	44167	49398	72	0.0592188	-0.0420525	-0.43083	
LG12	44167	49487	72	0.0148981	0.0162037	0.538462	
LG12	44167	49635	72	0.000702622	-0.00578704	-0.0310559	
LG12	44167	49640	72	0.000702622	-0.00578704	-0.0310559	
LG12	44167	50097	72	0.0608696	0.035108	1	
LG12	44167	50384	72	0.0690397	-0.0524691	-0.653846	
LG12	44167	50426	72	0.104072	-0.0354938	-1	
LG12	44167	50477	72	0.00839615	0.0111883	0.446154	
LG12	44167	50791	72	0.0421804	0.0250772	1	
LG12	44167	50818	72	2.84637e-06	-0.000385802	-0.00307692	
LG12	44167	51240	72	0.101713	0.0675154	0.708502	
LG12	44167	51484	72	0.0338321	0.0358796	0.269565	
LG12	44167	51523	72	0.00434348	0.0154321	0.10989	
LG12	44167	51531	72	0.00111483	-0.00694444	-0.0434783	
LG12	44167	51569	72	0.0133779	-0.0277778	-0.153846	
LG12	44167	51737	72	0.0623072	-0.0304784	-0.686957	
LG12	44167	51828	72	0.0348	0.0443673	0.28536	
LG12	44167	51853	72	0.0613914	0.0594136	0.348416	
LG12	44167	52127	72	0.0421804	0.0250772	1	
LG12	44167	52440	72	0.0013662	-0.00887346	-0.0505495	
LG12	44167	52484	72	0.00314775	0.00617284	0.307692	
LG12	44167	52493	72	0.0623072	-0.0304784	-0.686957	
LG12	44167	52651	72	0.0278707	0.0347222	0.384615	
LG12	44167	52679	72	0.0152891	0.0246914	0.307692	
LG12	44167	52754	72	0.000880127	0.00578704	0.0769231	
LG12	44167	52784	72	0.00491836	-0.00771605	-0.217391	
LG12	44167	52817	72	0.00105729	-0.00540123	-0.0608696	
LG12	44167	53151	72	0.0344959	0.0439815	0.208791	
LG12	44167	53171	72	0.0146175	-0.0289352	-0.147929	
LG12	44167	53212	72	0.0934488	0.0733025	0.429864	
LG12	44167	53226	72	0.132032	-0.0443673	-1	
LG12	44167	53260	72	0.0367893	0.0424383	0.217391	
LG12	44167	53332	72	0.0668896	0.0617284	0.307692	
LG12	44167	53415	72	0.0878687	0.0393519	0.73913	
LG12	44167	53426	72	0.0787545	0.0667438	0.324578	
LG12	44167	53477	72	0.132032	-0.0443673	-1	
LG12	44167	53677	72	0.00899007	0.0227623	0.12967	
LG12	44167	53811	72	0.00389668	0.0142747	0.113846	
LG12	44167	54106	72	0.104072	0.0354938	1	
LG12	44171	44286	72	0.0872211	0.033179	1	
LG12	44171	45046	72	0.540657	0.0385802	0.735294	
LG12	44171	45187	72	0.190311	0.0424383	1	
LG12	44171	45416	72	0.00840336	-0.00694444	-1	
LG12	44171	45556	72	0.0168818	0.0131173	0.320755	
LG12	44171	45899	72	0.0695187	-0.0300926	-1	
LG12	44171	45995	72	0.546218	0.0501543	1	
LG12	44171	46175	72	0.0420168	0.0231481	1	
LG12	44171	46377	72	0.00633484	-0.00540123	-1	
LG12	44171	46850	72	0.0168067	-0.0123457	-1	
LG12	44171	47192	72	0.0332481	0.0200617	1	
LG12	44171	48248	72	0.788235	0.0516975	1	
LG12	44171	48400	72	0.00840336	-0.00694444	-1	
LG12	44171	48430	72	0.00840336	-0.00694444	-1	
LG12	44171	48465	72	0.0117647	-0.00925926	-1	
LG12	44171	49012	72	0.0129611	-0.0100309	-1	
LG12	44171	49199	72	0.00346021	-0.00308642	-1	
LG12	44171	49294	72	0.104072	0.0354938	1	
LG12	44171	49327	72	0.0154799	0.0115741	1	
LG12	44171	49357	72	0.00438982	-0.00385802	-1	
LG12	44171	49398	72	0.0106075	-0.00848765	-1	
LG12	44171	49487	72	0.647059	0.0509259	1	
LG12	44171	49635	72	0.0242215	-0.0162037	-1	
LG12	44171	49640	72	0.0242215	-0.0162037	-1	
LG12	44171	50097	72	0.00633484	-0.00540123	-1	
LG12	44171	50384	72	0.205882	-0.0432099	-1	
LG12	44171	50426	72	0.00346021	-0.00308642	-1	
LG12	44171	50477	72	0.00438982	-0.00385802	-1	
LG12	44171	50791	72	0.00438982	-0.00385802	-1	
LG12	44171	50818	72	0.110588	-0.0362654	-1	
LG12	44171	51240	72	0.0715579	0.0270062	0.660377	
LG12	44171	51484	72	0.0154799	0.0115741	1	
LG12	44171	51523	72	0.092437	0.0339506	1	
LG12	44171	51531	72	0.176471	0.0416667	1	
LG12	44171	51569	72	0.0588235	-0.0277778	-1	
LG12	44171	51737	72	0.00438982	-0.00385802	-1	
LG12	44171	51828	72	0.0777989	0.0316358	1	
LG12	44171	51853	72	0.0657439	0.029321	1	
LG12	44171	52127	72	0.788235	0.0516975	1	
LG12	44171	52440	72	0.0621849	-0.0285494	-1	
LG12	44171	52484	72	0.00346021	-0.00308642	-1	
LG12	44171	52493	72	0.00438982	-0.00385802	-1	
LG12	44171	52651	72	0.0196078	-0.0138889	-1	
LG12	44171	52679	72	0.0168067	-0.0123457	-1	
LG12	44171	52754	72	0.0154799	-0.0115741	-1	
LG12	44171	52784	72	0.00346021	-0.00308642	-1	
LG12	44171	52817	72	0.00948767	-0.00771605	-1	
LG12	44171	53151	72	0.0420168	0.0231481	1	
LG12	44171	53171	72	0.0497738	-0.025463	-1	
LG12	44171	53212	72	0.0657439	0.029321	1	
LG12	44171	53226	72	0.00438982	-0.00385802	-1	
LG12	44171	53260	72	0.0258824	0.0169753	1	
LG12	44171	53332	72	0.0470588	0.0246914	1	
LG12	44171	53415	72	0.00534759	0.00462963	1	
LG12	44171	53426	72	0.0444763	0.0239198	1	
LG12	44171	53477	72	0.00438982	-0.00385802	-1	
LG12	44171	53677	72	0.0163979	0.0146605	0.513514	
LG12	44171	53811	72	0.0312891	-0.0192901	-1	
LG12	44171	54106	72	0.00346021	0.00308642	1	
LG12	44286	45046	72	0.0294825	0.0192901	0.581395	
LG12	44286	45187	72	0.227476	0.0993441	0.704514	
LG12	44286	45416	72	0.0413564	0.0329861	0.44186	
LG12	44286	45556	72	0.131915	-0.0785108	-0.738657	
LG12	44286	45899	72	0.191929	-0.10706	-0.490716	
LG12	44286	45995	72	0.0127339	0.0163966	0.282392	
LG12	44286	46175	72	0.206782	-0.109954	-0.46798	
LG12	44286	46377	72	0.0924258	0.0441744	0.760797	
LG12	44286	46850	72	0.199393	0.0910494	0.686047	
LG12	44286	47192	72	0.0419066	0.0482253	0.331565	
LG12	44286	48248	72	0.0489509	0.0275849	0.665116	
LG12	44286	48400	72	0.00286402	-0.00868056	-0.172414	
LG12	44286	48430	72	0.00286402	-0.00868056	-0.172414	
LG12	44286	48465	72	0.00400962	-0.0115741	-0.172414	
LG12	44286	49012	72	0.00828168	-0.0171682	-0.236074	
LG12	44286	49199	72	0.0396717	-0.0223765	-1	
LG12	44286	49294	72	0.0222098	0.035108	0.162791	
LG12	44286	49327	72	0.23542	-0.0966435	-0.776744	
LG12	44286	49357	72	0.0120672	0.013696	0.330233	
LG12	44286	49398	72	0.012679	-0.0198688	-0.322884	
LG12	44286	49487	72	0.0700591	0.0358796	0.72093	
LG12	44286	49635	72	0.277702	-0.117477	-1	
LG12	44286	49640	72	0.277702	-0.117477	-1	
LG12	44286	50097	72	0.000297858	0.00250772	0.0431894	
LG12	44286	50384	72	0.0303013	-0.0354938	-0.267442	
LG12	44286	50426	72	0.0396717	-0.0223765	-1	
LG12	44286	50477	72	0.0503297	-0.0279707	-1	
LG12	44286	50791	72	0.110654	0.0414738	1	
LG12	44286	50818	72	0.0303851	-0.0407022	-0.196279	
LG12	44286	51240	72	0.000497719	0.00482253	0.0305998	
LG12	44286	51484	72	0.0449838	0.0422454	0.503448	
LG12	44286	51523	72	0.0752455	0.0655864	0.282392	
LG12	44286	51531	72	0.0601443	0.0520833	0.348837	
LG12	44286	51569	72	0.0200481	0.0347222	0.172414	
LG12	44286	51737	72	0.0127566	-0.0140818	-0.503448	
LG12	44286	51828	72	0.138782	0.0904707	0.394449	
LG12	44286	51853	72	0.221959	0.115355	0.54265	
LG12	44286	52127	72	0.110654	0.0414738	1	
LG12	44286	52440	72	0.0771637	-0.0680941	-0.328984	
LG12	44286	52484	72	0.0294825	0.0192901	0.581395	
LG12	44286	52493	72	0.0127566	-0.0140818	-0.503448	
LG12	44286	52651	72	0.0451751	-0.0451389	-0.448276	
LG12	44286	52679	72	0.0550464	-0.0478395	-0.534483	
LG12	44286	52754	72	0.00527582	-0.0144676	-0.172414	
LG12	44286	52784	72	0.00231143	0.00540123	0.162791	
LG12	44286	52817	72	0.00708281	-0.0142747	-0.255172	
LG12	44286	53151	72	0.0313667	0.0428241	0.255172	
LG12	44286	53171	72	0.00538916	-0.0179398	-0.0971787	
LG12	44286	53212	72	0.0351581	0.0459105	0.215971	
LG12	44286	53226	72	0.0503297	-0.0279707	-1	
LG12	44286	53260	72	0.0893052	0.0675154	0.548589	
LG12	44286	53332	72	0.0776263	0.0679012	0.37931	
LG12	44286	53415	72	0.0210687	0.0196759	0.586207	
LG12	44286	53426	72	0.0658253	0.0623071	0.359288	
LG12	44286	53477	72	0.0503297	-0.0279707	-1	
LG12	44286	53677	72	0.0141194	-0.0291281	-0.148768	
LG12	44286	53811	72	0.0131864	0.0268133	0.129302	
LG12	44286	54106	72	0.0396717	0.0223765	1	
LG12	44286	54224	72	0.0131864	0.0268133	0.129302	
LG12	45046	45187	72	0.190311	0.0424383	1	
LG12	45046	45416	72	0.00840336	-0.00694444	-1	
LG12	45046	45556	72	5.84146e-05	-0.000771605	-0.0526316	
LG12	45046	45899	72	0.0695187	-0.0300926	-1	
LG12	45046	45995	72	0.285585	0.0362654	0.723077	
LG12	45046	46175	72	0.0420168	0.0231481	1	
LG12	45046	46377	72	0.00633484	-0.00540123	-1	
LG12	45046	46850	72	0.0168067	-0.0123457	-1	
LG12	45046	47192	72	0.0332481	0.0200617	1	
LG12	45046	48248	72	0.421598	0.0378086	0.731343	
LG12	45046	48400	72	0.00840336	-0.00694444	-1	
LG12	45046	48430	72	0.00840336	-0.00694444	-1	
LG12	45046	48465	72	0.0117647	-0.00925926	-1	
LG12	45046	49012	72	0.00191732	0.00385802	0.0847458	
LG12	45046	49199	72	0.00346021	-0.00308642	-1	
LG12	45046	49294	72	0.104072	0.0354938	1	
LG12	45046	49327	72	0.0154799	0.0115741	1	
LG12	45046	49357	72	0.00438982	-0.00385802	-1	
LG12	45046	49398	72	0.0106075	-0.00848765	-1	
LG12	45046	49487	72	0.342246	0.037037	0.727273	
LG12	45046	49635	72	0.0242215	-0.0162037	-1	
LG12	45046	49640	72	0.0242215	-0.0162037	-1	
LG12	45046	50097	72	0.00633484	-0.00540123	-1	
LG12	45046	50384	72	0.0948004	-0.029321	-0.678571	
LG12	45046	50426	72	0.00346021	-0.00308642	-1	
LG12	45046	50477	72	0.00438982	-0.00385802	-1	
LG12	45046	50791	72	0.00438982	-0.00385802	-1	
LG12	45046	50818	72	0.110588	-0.0362654	-1	
LG12	45046	51240	72	0.0168818	0.0131173	0.320755	
LG12	45046	51484	72	0.000619195	-0.00231481	-0.0526316	
LG12	45046	51523	72	0.0322765	0.0200617	0.590909	
LG12	45046	51531	72	0.0784314	0.0277778	0.666667	
LG12	45046	51569	72	0.0588235	-0.0277778	-1	
LG12	45046	51737	72	0.00438982	-0.00385802	-1	
LG12	45046	51828	72	0.0244828	0.0177469	0.560976	
LG12	45046	51853	72	0.0182116	0.0154321	0.526316	
LG12	45046	52127	72	0.421598	0.0378086	0.731343	
LG12	45046	52440	72	0.0163979	-0.0146605	-0.513514	
LG12	45046	52484	72	0.00346021	-0.00308642	-1	
LG12	45046	52493	72	0.00438982	-0.00385802	-1	
LG12	45046	52651	72	0.0196078	-0.0138889	-1	
LG12	45046	52679	72	0.0168067	-0.0123457	-1	
LG12	45046	52754	72	0.0154799	-0.0115741	-1	
LG12	45046	52784	72	0.00346021	-0.00308642	-1	
LG12	45046	52817	72	0.00607211	0.00617284	0.129032	
LG12	45046	53151	72	0.00672269	0.00925926	0.4	
LG12	45046	53171	72	0.0102838	-0.0115741	-0.454545	
LG12	45046	53212	72	0.0182116	0.0154321	0.526316	
LG12	45046	53226	72	0.00438982	-0.00385802	-1	
LG12	45046	53260	72	0.000855615	0.00308642	0.181818	
LG12	45046	53332	72	0.00900735	0.0108025	0.4375	
LG12	45046	53415	72	0.00534759	0.00462963	1	
LG12	45046	53426	72	0.00782154	0.0100309	0.419355	
LG12	45046	53477	72	0.00438982	-0.00385802	-1	
LG12	45046	53677	72	0.0163979	0.0146605	0.513514	
LG12	45046	53811	72	0.0312891	-0.0192901	-1	
LG12	45046	54106	72	0.00346021	0.00308642	1	
LG12	45046	54224	72	0.0312891	-0.0192901	-1	
LG12	45046	54377	72	0.0735294	0.0308642	1	
LG12	45046	54443	72	0.00438982	-0.00385802	-1	
LG12	45046	54599	72	0.00570782	0.00848765	0.37931	
LG12	45046	54722	72	0.00346021	0.00308642	1	
LG12	45046	54932	72	0.0168067	0.0123457	1	
LG12	45046	55030	72	0.0102838	0.0115741	0.454545	
LG12	45187	45416	72	0.14683	0.0538194	0.563636	
LG12	45187	45556	72	0.0340302	-0.0345293	-0.55418	
LG12	45187	45899	72	0.365289	-0.127894	-1	
LG12	45187	45995	72	0.230285	0.0603781	0.812987	
LG12	45187	46175	72	0.0374332	-0.0405093	-0.294118	
LG12	45187	46377	72	0.0332867	-0.0229552	-1	
LG12	45187	46850	72	0.0092437	0.0169753	0.1	
LG12	45187	47192	72	0.00601291	0.0158179	0.18552	
LG12	45187	48248	72	0.131564	0.039159	0.738182	
LG12	45187	48400	72	0.00748663	0.0121528	0.127273	
LG12	45187	48430	72	0.00748663	0.0121528	0.127273	
LG12	45187	48465	72	0.000213904	0.00231481	0.0181818	
LG12	45187	49012	72	3.48605e-05	-0.000964506	-0.0226244	
LG12	45187	49199	72	0.0181818	-0.0131173	-1	
LG12	45187	49294	72	0.0160571	0.0258488	0.171355	
LG12	45187	49327	72	0.00136223	-0.00636574	-0.04	
LG12	45187	49357	72	0.0547881	0.0252701	0.476364	
LG12	45187	49398	72	0.00294715	-0.00829475	-0.229947	
LG12	45187	49487	72	0.179776	0.0497685	0.781818	
LG12	45187	49635	72	0.0453063	-0.041088	-0.596639	
LG12	45187	49640	72	0.0453063	-0.041088	-0.596639	
LG12	45187	50097	72	0.0332867	-0.0229552	-1	
LG12	45187	50384	72	0.0092437	-0.0169753	-0.1	
LG12	45187	50426	72	0.0181818	-0.0131173	-1	
LG12	45187	50477	72	0.0230665	-0.0163966	-1	
LG12	45187	50791	72	0.000539548	-0.00250772	-0.152941	
LG12	45187	50818	72	0.0207541	-0.0291281	-0.188986	
LG12	45187	51240	72	0.00130105	-0.00675154	-0.108359	
LG12	45187	51484	72	0.00190262	0.00752315	0.152941	
LG12	45187	51523	72	0.0256823	0.033179	0.229947	
LG12	45187	51531	72	0.188592	0.0798611	0.45098	
LG12	45187	51569	72	0.00106952	-0.00694444	-0.0588235	
LG12	45187	51737	72	0.000539548	-0.00250772	-0.152941	
LG12	45187	51828	72	0.0313442	0.0372299	0.276901	
LG12	45187	51853	72	0.0166918	0.027392	0.219814	
LG12	45187	52127	72	0.24144	0.0530478	1	
LG12	45187	52440	72	0.0320517	-0.0380015	-0.313196	
LG12	45187	52484	72	0.0181818	-0.0131173	-1	
LG12	45187	52493	72	0.000539548	-0.00250772	-0.152941	
LG12	45187	52651	72	0.00891266	-0.0173611	-0.294118	
LG12	45187	52679	72	0.0195569	-0.0246914	-0.470588	
LG12	45187	52754	72	0.00190262	-0.00752315	-0.152941	
LG12	45187	52784	72	0.0227115	0.0146605	0.345455	
LG12	45187	52817	72	0.00365016	0.00887346	0.0836364	
LG12	45187	53151	72	3.05577e-05	0.00115741	0.0117647	
LG12	45187	53171	72	0.0335739	-0.0387731	-0.358289	
LG12	45187	53212	72	0.0166918	0.027392	0.219814	
LG12	45187	53226	72	0.0230665	-0.0163966	-1	
LG12	45187	53260	72	0.00327078	-0.0111883	-0.0682353	
LG12	45187	53332	72	0.0104813	0.0216049	0.205882	
LG12	45187	53415	72	0.0280992	0.0196759	1	
LG12	45187	53426	72	0.00759434	0.0183256	0.180266	
LG12	45187	53477	72	0.0111134	0.0113812	0.214545	
LG12	45187	53677	72	0.0129044	0.0241127	0.198728	
LG12	45187	53811	72	0.0718726	-0.0542052	-0.661176	
LG12	45187	54106	72	0.0181818	0.0131173	1	
LG12	45187	54224	72	0.0397597	-0.0403164	-0.491765	
LG12	45187	54377	72	0.0513904	0.0478395	0.364706	
LG12	45187	54443	72	0.0547881	0.0252701	0.476364	
LG12	45187	54599	72	0.0031914	0.011767	0.123732	
LG12	45187	54722	72	0.0181818	0.0131173	1	
LG12	45187	54932	72	0.000305577	-0.00308642	-0.0181818	
LG12	45187	55030	72	0.00628997	-0.0167824	-0.131222	
LG12	45187	55085	72	0.0092437	0.0169753	0.1	
LG12	45416	45556	72	0.0512129	-0.0329861	-1	
LG12	45416	45899	72	0.168831	-0.0677083	-1	
LG12	45416	45995	72	0.0153846	-0.0121528	-1	
LG12	45416	46175	72	0.2	-0.0729167	-1	
LG12	45416	46377	72	0.0153846	-0.0121528	-1	
LG12	45416	46850	72	0.0918367	0.0416667	0.428571	
LG12	45416	47192	72	0.00430005	-0.0104167	-0.130435	
LG12	45416	48248	72	0.010661	-0.00868056	-1	
LG12	45416	48400	72	0.000251953	-0.00173611	-0.111111	
LG12	45416	48430	72	0.000251953	-0.00173611	-0.111111	
LG12	45416	48465	72	0.0031746	-0.00694444	-0.333333	
LG12	45416	49012	72	0.0672378	0.0329861	0.322034	
LG12	45416	49199	72	0.00840336	-0.00694444	-1	
LG12	45416	49294	72	0.0234114	0.0243056	0.304348	
