CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	MEAN_FST
LG12	20265001	20315000	182	0.143562	0.138679
LG12	20270001	20320000	176	0.141755	0.13794
LG12	20275001	20325000	165	0.135568	0.133289
LG12	20280001	20330000	157	0.134363	0.132874
LG12	20285001	20335000	155	0.127222	0.125385
LG12	20290001	20340000	136	0.124628	0.122528
LG12	20295001	20345000	127	0.0893647	0.0896633
LG12	20300001	20350000	118	0.0822593	0.0855804
LG12	20305001	20355000	141	0.0668325	0.0699547
LG12	20310001	20360000	188	0.054283	0.0582361
LG12	20315001	20365000	194	0.0459818	0.0490693
LG12	20320001	20370000	199	0.0417534	0.0452875
LG12	20325001	20375000	206	0.0423182	0.0452951
LG12	20330001	20380000	215	0.0478196	0.0470975
LG12	20335001	20385000	225	0.0557234	0.0557217
LG12	20340001	20390000	234	0.0553063	0.0565354
LG12	20345001	20395000	226	0.0560075	0.0542004
LG12	20350001	20400000	244	0.0922686	0.0776949
LG12	20355001	20405000	214	0.109772	0.0922014
LG12	20360001	20410000	195	0.161191	0.131003
LG12	20365001	20415000	194	0.17087	0.137209
LG12	20370001	20420000	220	0.15808	0.130859
LG12	20375001	20425000	258	0.141578	0.118285
LG12	20380001	20430000	271	0.134252	0.116063
LG12	20385001	20435000	287	0.13388	0.114784
LG12	20390001	20440000	312	0.136992	0.119522
LG12	20395001	20445000	323	0.13872	0.119973
LG12	20400001	20450000	308	0.122162	0.109783
LG12	20405001	20455000	311	0.121959	0.108475
LG12	20410001	20460000	294	0.103136	0.0934471
LG12	20415001	20465000	297	0.104598	0.0958006
LG12	20420001	20470000	272	0.111808	0.0990761
LG12	20425001	20475000	245	0.123104	0.109506
LG12	20430001	20480000	234	0.141493	0.122588
LG12	20435001	20485000	218	0.139303	0.119146
LG12	20440001	20490000	189	0.136182	0.111957
LG12	20445001	20495000	183	0.132841	0.110816
LG12	20450001	20500000	196	0.121194	0.101162
LG12	20455001	20505000	199	0.119154	0.102087
LG12	20460001	20510000	206	0.116713	0.0993068
LG12	20465001	20515000	207	0.101232	0.0859262
LG12	20470001	20520000	216	0.099842	0.0840964
LG12	20475001	20525000	218	0.0950766	0.077869
LG12	20480001	20530000	212	0.0783918	0.0669049
LG12	20485001	20535000	236	0.0800889	0.0694417
LG12	20490001	20540000	259	0.0855579	0.071473
LG12	20495001	20545000	267	0.0802881	0.0688278
LG12	20500001	20550000	279	0.0790256	0.0697132
LG12	20505001	20555000	312	0.068699	0.0562909
LG12	20510001	20560000	323	0.0581619	0.0486499
LG12	20515001	20565000	319	0.0660281	0.0534553
LG12	20520001	20570000	318	0.0640213	0.0540465
LG12	20525001	20575000	317	0.0610024	0.0522669
LG12	20530001	20580000	320	0.0570196	0.0486814
LG12	20535001	20585000	290	0.0511184	0.0446441
LG12	20540001	20590000	280	0.0427836	0.0420017
LG12	20545001	20595000	276	0.0446293	0.0418321
LG12	20550001	20600000	275	0.0517056	0.0459442
LG12	20555001	20605000	250	0.0580704	0.0544683
LG12	20560001	20610000	256	0.0632928	0.0618171
LG12	20565001	20615000	277	0.0526056	0.0550057
LG12	20570001	20620000	269	0.0516544	0.0521474
LG12	20575001	20625000	282	0.0556489	0.0563539
LG12	20580001	20630000	288	0.0573732	0.05817
LG12	20585001	20635000	301	0.0525197	0.0515516
LG12	20590001	20640000	293	0.0534931	0.051113
LG12	20595001	20645000	308	0.049873	0.0493795
LG12	20600001	20650000	292	0.0390256	0.0408739
LG12	20605001	20655000	281	0.0403225	0.0429852
LG12	20610001	20660000	259	0.0376186	0.0389505
LG12	20615001	20665000	241	0.0411509	0.0415231
LG12	20620001	20670000	243	0.0435714	0.0456289
LG12	20625001	20675000	224	0.0456202	0.0472761
LG12	20630001	20680000	224	0.0560837	0.0557318
LG12	20635001	20685000	236	0.0617553	0.0615682
LG12	20640001	20690000	235	0.064763	0.0655876
LG12	20645001	20695000	226	0.0632048	0.063629
LG12	20650001	20700000	233	0.0577409	0.0592519
LG12	20655001	20705000	242	0.0540871	0.0562294
LG12	20660001	20710000	235	0.0551878	0.0578407
LG12	20665001	20715000	224	0.0556368	0.0575455
LG12	20670001	20720000	218	0.0592258	0.0604543
LG12	20675001	20725000	218	0.0604945	0.061658
LG12	20680001	20730000	224	0.0585283	0.0601878
LG12	20685001	20735000	207	0.0671826	0.0674515
LG12	20690001	20740000	212	0.0627625	0.0629639
LG12	20695001	20745000	207	0.067292	0.0667372
LG12	20700001	20750000	214	0.0736588	0.0717114
LG12	20705001	20755000	207	0.0781919	0.0769215
LG12	20710001	20760000	229	0.0814878	0.0768152
LG12	20715001	20765000	261	0.0901445	0.0818174
LG12	20720001	20770000	286	0.0820147	0.0730492
LG12	20725001	20775000	289	0.0805374	0.0708029
LG12	20730001	20780000	276	0.0798222	0.0687022
LG12	20735001	20785000	332	0.0763951	0.0654172
LG12	20740001	20790000	335	0.0853791	0.0706319
LG12	20745001	20795000	324	0.0922812	0.0753133
LG12	20750001	20800000	304	0.0968073	0.0787288
LG12	20755001	20805000	302	0.0963476	0.0770662
LG12	20760001	20810000	270	0.0962626	0.0788819
LG12	20765001	20815000	240	0.0821337	0.0707359
LG12	20770001	20820000	239	0.0794948	0.0727717
LG12	20775001	20825000	251	0.073583	0.0659309
LG12	20780001	20830000	245	0.0711528	0.0629621
LG12	20785001	20835000	208	0.0626901	0.0590302
LG12	20790001	20840000	195	0.0462129	0.0483366
LG12	20795001	20845000	217	0.0397065	0.0430279
LG12	20800001	20850000	237	0.0285152	0.0313885
LG12	20805001	20855000	239	0.0259909	0.0294476
LG12	20810001	20860000	250	0.0293523	0.0320822
LG12	20815001	20865000	251	0.0346583	0.0350791
LG12	20820001	20870000	233	0.0422867	0.0373818
LG12	20825001	20875000	222	0.056747	0.0492996
LG12	20830001	20880000	258	0.0626964	0.0514557
LG12	20835001	20885000	232	0.0669193	0.0526208
LG12	20840001	20890000	232	0.0676356	0.0542073
LG12	20845001	20895000	217	0.0640788	0.0516377
LG12	20850001	20900000	192	0.0774696	0.0632117
LG12	20855001	20905000	226	0.0833333	0.0726901
LG12	20860001	20910000	228	0.0816631	0.0695408
LG12	20865001	20915000	228	0.0829757	0.0698253
LG12	20870001	20920000	257	0.0703425	0.0590813
LG12	20875001	20925000	265	0.0530504	0.0457214
LG12	20880001	20930000	219	0.0455337	0.0431445
LG12	20885001	20935000	224	0.0439526	0.0419886
LG12	20890001	20940000	271	0.0374951	0.035841
LG12	20895001	20945000	277	0.0411874	0.0400149
LG12	20900001	20950000	305	0.0393935	0.0387133
LG12	20905001	20955000	290	0.0281392	0.028591
LG12	20910001	20960000	290	0.0267083	0.0273469
LG12	20915001	20965000	302	0.0198086	0.0219375
LG12	20920001	20970000	271	0.0222958	0.0249629
LG12	20925001	20975000	262	0.0271368	0.0290828
LG12	20930001	20980000	283	0.0252394	0.0275285
LG12	20935001	20985000	284	0.0280758	0.0286687
LG12	20940001	20990000	255	0.0383178	0.0393388
LG12	20945001	20995000	258	0.035893	0.0362076
LG12	20950001	21000000	246	0.0392184	0.0384552
LG12	20955001	21005000	233	0.0432213	0.0411728
LG12	20960001	21010000	238	0.046427	0.0462231
LG12	20965001	21015000	244	0.0621716	0.0589036
LG12	20970001	21020000	264	0.0577283	0.0543246
LG12	20975001	21025000	265	0.0585802	0.0547348
LG12	20980001	21030000	289	0.0579159	0.0531889
LG12	20985001	21035000	307	0.0514379	0.0484318
LG12	20990001	21040000	302	0.0449568	0.0416881
LG12	20995001	21045000	296	0.0417745	0.0395862
LG12	21000001	21050000	306	0.0481693	0.0454341
LG12	21005001	21055000	321	0.0464269	0.0458905
LG12	21010001	21060000	325	0.0432152	0.0398825
LG12	21015001	21065000	301	0.0355405	0.0331536
LG12	21020001	21070000	323	0.0339631	0.0330184
LG12	21025001	21075000	339	0.0286586	0.0292447
LG12	21030001	21080000	310	0.0288248	0.0287308
LG12	21035001	21085000	293	0.0300352	0.0301076
LG12	21040001	21090000	282	0.0325102	0.0324199
LG12	21045001	21095000	270	0.0342101	0.0337298
LG12	21050001	21100000	241	0.0223062	0.0247945
LG12	21055001	21105000	212	0.0191942	0.0188532
LG12	21060001	21110000	201	0.019665	0.02158
LG12	21065001	21115000	216	0.018965	0.0208958
LG12	21070001	21120000	183	0.0305818	0.0279205
LG12	21075001	21125000	165	0.0436522	0.0376404
LG12	21080001	21130000	171	0.0444194	0.0404105
LG12	21085001	21135000	173	0.043302	0.041528
LG12	21090001	21140000	190	0.0421856	0.0393071
LG12	21095001	21145000	220	0.0332617	0.0320468
LG12	21100001	21150000	243	0.0310993	0.0299452
LG12	21105001	21155000	264	0.0300236	0.0288472
LG12	21110001	21160000	275	0.0321203	0.0302482
LG12	21115001	21165000	279	0.034464	0.033293
LG12	21120001	21170000	294	0.029996	0.0316391
LG12	21125001	21175000	315	0.0234886	0.0254167
LG12	21130001	21180000	327	0.0220917	0.0237797
LG12	21135001	21185000	334	0.0191146	0.0193672
LG12	21140001	21190000	339	0.030174	0.0273771
LG12	21145001	21195000	348	0.0470738	0.0407692
LG12	21150001	21200000	360	0.0471348	0.0412214
LG12	21155001	21205000	348	0.0483283	0.0422032
LG12	21160001	21210000	346	0.0456342	0.0396585
LG12	21165001	21215000	347	0.0445408	0.0381987
LG12	21170001	21220000	355	0.0464568	0.0391194
LG12	21175001	21225000	363	0.0484385	0.041337
LG12	21180001	21230000	346	0.0527174	0.0435459
LG12	21185001	21235000	355	0.0597125	0.0512817
LG12	21190001	21240000	342	0.0484373	0.0432566
LG12	21195001	21245000	329	0.0446424	0.0419221
LG12	21200001	21250000	319	0.0465189	0.0432482
LG12	21205001	21255000	346	0.0499907	0.0466608
LG12	21210001	21260000	368	0.0528712	0.0506057
LG12	21215001	21265000	377	0.0496324	0.0469539
LG12	21220001	21270000	360	0.0539837	0.0493443
LG12	21225001	21275000	330	0.0598494	0.0543193
LG12	21230001	21280000	347	0.0655932	0.0601985
LG12	21235001	21285000	331	0.068333	0.0618612
LG12	21240001	21290000	331	0.0697892	0.0629556
LG12	21245001	21295000	313	0.0616594	0.0565397
LG12	21250001	21300000	299	0.0617832	0.0572587
LG12	21255001	21305000	285	0.0623708	0.0561639
LG12	21260001	21310000	258	0.0675636	0.0581555
LG12	21265001	21315000	266	0.0716253	0.0647333
LG12	21270001	21320000	291	0.0686686	0.0670396
LG12	21275001	21325000	344	0.0747249	0.0709325
LG12	21280001	21330000	362	0.0624767	0.0578468
LG12	21285001	21335000	363	0.057433	0.0537042
LG12	21290001	21340000	392	0.0521194	0.0496432
LG12	21295001	21345000	443	0.053878	0.0506977
LG12	21300001	21350000	473	0.0527215	0.0495201
LG12	21305001	21355000	490	0.0486641	0.0462304
LG12	21310001	21360000	515	0.0464095	0.0440337
LG12	21315001	21365000	528	0.0484441	0.0458155
LG12	21320001	21370000	525	0.0473913	0.0434287
LG12	21325001	21375000	523	0.0370836	0.0356692
LG12	21330001	21380000	502	0.0409789	0.0397606
LG12	21335001	21385000	526	0.0413621	0.0393339
LG12	21340001	21390000	532	0.0490814	0.0459757
LG12	21345001	21395000	511	0.0533943	0.0497297
LG12	21350001	21400000	526	0.0563722	0.0525096
LG12	21355001	21405000	536	0.0677126	0.0609285
LG12	21360001	21410000	536	0.0677237	0.0619939
LG12	21365001	21415000	520	0.0605718	0.0554758
LG12	21370001	21420000	485	0.0578687	0.0526031
LG12	21375001	21425000	431	0.0617671	0.0560712
LG12	21380001	21430000	439	0.0604257	0.0559276
LG12	21385001	21435000	435	0.0588651	0.0550702
LG12	21390001	21440000	440	0.0560274	0.0534317
LG12	21395001	21445000	447	0.0475682	0.0448704
LG12	21400001	21450000	411	0.0477477	0.0439647
LG12	21405001	21455000	399	0.0347043	0.0349039
LG12	21410001	21460000	391	0.0300406	0.0308814
LG12	21415001	21465000	386	0.0360945	0.0368236
LG12	21420001	21470000	433	0.0328025	0.0332085
LG12	21425001	21475000	459	0.0372479	0.0360643
LG12	21430001	21480000	450	0.0358694	0.0346526
LG12	21435001	21485000	441	0.0340417	0.0322865
LG12	21440001	21490000	429	0.0268215	0.0235833
LG12	21445001	21495000	409	0.0247587	0.0229529
LG12	21450001	21500000	427	0.0190635	0.0184599
LG12	21455001	21505000	449	0.0232635	0.0210504
LG12	21460001	21510000	493	0.0386859	0.0377739
LG12	21465001	21515000	501	0.0380145	0.0373477
LG12	21470001	21520000	489	0.0463172	0.0471151
LG12	21475001	21525000	492	0.0420159	0.0426226
LG12	21480001	21530000	474	0.0434623	0.0438825
LG12	21485001	21535000	461	0.047224	0.0480435
LG12	21490001	21540000	486	0.0493277	0.0492891
LG12	21495001	21545000	501	0.0526631	0.0501858
LG12	21500001	21550000	500	0.057285	0.0531131
LG12	21505001	21555000	502	0.0569526	0.0529614
LG12	21510001	21560000	486	0.0406974	0.0353848
LG12	21515001	21565000	541	0.0403444	0.0339249
LG12	21520001	21570000	543	0.0381937	0.0309536
LG12	21525001	21575000	574	0.0517995	0.0423952
LG12	21530001	21580000	587	0.0498852	0.0414137
LG12	21535001	21585000	587	0.0495906	0.042279
LG12	21540001	21590000	581	0.0567138	0.0500583
LG12	21545001	21595000	580	0.0551812	0.0484699
LG12	21550001	21600000	560	0.0562759	0.0493589
LG12	21555001	21605000	511	0.0549906	0.047681
LG12	21560001	21610000	470	0.059789	0.0524723
LG12	21565001	21615000	389	0.0686232	0.0603871
LG12	21570001	21620000	372	0.0661372	0.0572163
LG12	21575001	21625000	306	0.0477261	0.0437897
LG12	21580001	21630000	311	0.0479524	0.0430729
LG12	21585001	21635000	289	0.0491664	0.0419861
LG12	21590001	21640000	219	0.0348974	0.0273517
LG12	21595001	21645000	171	0.0378027	0.0313303
LG12	21600001	21650000	146	0.0312738	0.0270957
LG12	21605001	21655000	152	0.0354999	0.0305429
LG12	21610001	21660000	151	0.0287094	0.0258879
LG12	21615001	21665000	181	0.0215906	0.02173
LG12	21620001	21670000	167	0.0290525	0.0271177
LG12	21625001	21675000	193	0.0356315	0.0348614
LG12	21630001	21680000	189	0.0293274	0.0316572
LG12	21635001	21685000	209	0.028623	0.0301853
LG12	21640001	21690000	272	0.0219897	0.0232661
LG12	21645001	21695000	380	0.0443854	0.0387974
LG12	21650001	21700000	422	0.0425477	0.0373095
LG12	21655001	21705000	413	0.042637	0.0375842
LG12	21660001	21710000	429	0.0461345	0.0417378
LG12	21665001	21715000	424	0.0463175	0.0387124
LG12	21670001	21720000	424	0.043219	0.0362716
LG12	21675001	21725000	401	0.0414806	0.0334626
LG12	21680001	21730000	378	0.0459961	0.0366163
LG12	21685001	21735000	389	0.0529335	0.0418108
LG12	21690001	21740000	353	0.059437	0.0493063
LG12	21695001	21745000	273	0.0493112	0.0421841
LG12	21700001	21750000	288	0.0472556	0.040125
LG12	21705001	21755000	309	0.0424944	0.036607
LG12	21710001	21760000	297	0.0488683	0.0410817
LG12	21715001	21765000	288	0.0492856	0.0446518
LG12	21720001	21770000	300	0.0501821	0.0450848
LG12	21725001	21775000	334	0.0465035	0.03781
LG12	21730001	21780000	360	0.0447537	0.0366837
LG12	21735001	21785000	375	0.0366681	0.0331536
LG12	21740001	21790000	370	0.0373737	0.0330276
LG12	21745001	21795000	366	0.0309453	0.0272547
LG12	21750001	21800000	333	0.0327014	0.0280782
LG12	21755001	21805000	337	0.0343122	0.0288012
LG12	21760001	21810000	352	0.0194841	0.0168761
LG12	21765001	21815000	339	0.0219046	0.0190125
LG12	21770001	21820000	348	0.0151056	0.0141724
LG12	21775001	21825000	316	0.0161517	0.0184522
LG12	21780001	21830000	325	0.0162765	0.0185825
LG12	21785001	21835000	300	0.013958	0.0163284
LG12	21790001	21840000	307	0.0110074	0.012464
LG12	21795001	21845000	313	0.0151104	0.0172716
LG12	21800001	21850000	304	0.0172836	0.0205905
LG12	21805001	21855000	303	0.0189169	0.0226245
LG12	21810001	21860000	286	0.0254291	0.0279538
LG12	21815001	21865000	277	0.0229038	0.0264426
LG12	21820001	21870000	273	0.0217301	0.0262939
LG12	21825001	21875000	294	0.0189128	0.0227695
LG12	21830001	21880000	288	0.0205221	0.022893
LG12	21835001	21885000	291	0.0193245	0.0209802
LG12	21840001	21890000	306	0.0188447	0.0210874
LG12	21845001	21895000	302	0.0152519	0.0165184
LG12	21850001	21900000	308	0.0117189	0.0119585
LG12	21855001	21905000	345	0.0119269	0.0105813
LG12	21860001	21910000	371	0.0162158	0.0141844
LG12	21865001	21915000	397	0.0181271	0.0155411
LG12	21870001	21920000	387	0.0222707	0.0197164
LG12	21875001	21925000	419	0.0239388	0.0211896
LG12	21880001	21930000	457	0.0154386	0.0138746
LG12	21885001	21935000	473	0.0169262	0.0146248
LG12	21890001	21940000	501	0.0179818	0.0158001
LG12	21895001	21945000	516	0.0176567	0.0155506
LG12	21900001	21950000	542	0.0220384	0.0196987
LG12	21905001	21955000	490	0.0237847	0.0213907
LG12	21910001	21960000	474	0.0231512	0.0226197
LG12	21915001	21965000	494	0.031463	0.0288639
LG12	21920001	21970000	517	0.0313835	0.027194
LG12	21925001	21975000	480	0.0318565	0.0277896
LG12	21930001	21980000	449	0.0407663	0.0358126
LG12	21935001	21985000	440	0.039127	0.0351074
LG12	21940001	21990000	402	0.0429509	0.0377306
LG12	21945001	21995000	402	0.0441125	0.0394147
LG12	21950001	22000000	380	0.0420793	0.0384302
LG12	21955001	22005000	378	0.0409922	0.0373512
LG12	21960001	22010000	390	0.050664	0.0434558
LG12	21965001	22015000	353	0.0446003	0.039361
LG12	21970001	22020000	334	0.0416586	0.0381776
LG12	21975001	22025000	341	0.0442075	0.0391468
LG12	21980001	22030000	335	0.0454581	0.0408712
LG12	21985001	22035000	359	0.0510789	0.0476434
LG12	21990001	22040000	363	0.0521145	0.0487999
LG12	21995001	22045000	353	0.0513453	0.0488805
LG12	22000001	22050000	353	0.0478534	0.0457419
LG12	22005001	22055000	361	0.0482696	0.046817
LG12	22010001	22060000	332	0.0398683	0.0412223
LG12	22015001	22065000	326	0.0352585	0.0358275
LG12	22020001	22070000	298	0.0425833	0.0416948
LG12	22025001	22075000	271	0.0416241	0.0423149
LG12	22030001	22080000	259	0.0328076	0.0356827
LG12	22035001	22085000	219	0.0303269	0.0295593
LG12	22040001	22090000	199	0.0275135	0.027676
LG12	22045001	22095000	187	0.0343625	0.0305642
LG12	22050001	22100000	180	0.0453838	0.0366953
LG12	22055001	22105000	172	0.0484671	0.0378904
LG12	22060001	22110000	199	0.0446068	0.035112
LG12	22065001	22115000	201	0.0452658	0.0401445
LG12	22070001	22120000	211	0.0430287	0.0396664
LG12	22075001	22125000	219	0.0421424	0.0386681
LG12	22080001	22130000	229	0.0464405	0.0441804
LG12	22085001	22135000	286	0.0408559	0.0383452
LG12	22090001	22140000	289	0.0403187	0.0383167
LG12	22095001	22145000	292	0.0430415	0.0428599
LG12	22100001	22150000	281	0.0411533	0.0416136
LG12	22105001	22155000	278	0.044139	0.0458779
LG12	22110001	22160000	245	0.0465283	0.0497106
LG12	22115001	22165000	231	0.0512629	0.0529264
LG12	22120001	22170000	227	0.0576841	0.0588823
LG12	22125001	22175000	217	0.0631344	0.0652219
LG12	22130001	22180000	200	0.0731257	0.0753395
LG12	22135001	22185000	143	0.104938	0.108066
LG12	22140001	22190000	149	0.170422	0.153248
LG12	22145001	22195000	153	0.236959	0.203853
LG12	22150001	22200000	175	0.295185	0.253031
LG12	22155001	22205000	170	0.314721	0.271418
LG12	22160001	22210000	183	0.324681	0.285325
LG12	22165001	22215000	189	0.326503	0.286643
LG12	22170001	22220000	192	0.331124	0.291304
LG12	22175001	22225000	206	0.329278	0.291945
LG12	22180001	22230000	227	0.344914	0.306512
LG12	22185001	22235000	242	0.350153	0.314075
LG12	22190001	22240000	246	0.32594	0.296362
LG12	22195001	22245000	261	0.299716	0.275758
LG12	22200001	22250000	252	0.25867	0.243724
LG12	22205001	22255000	250	0.251415	0.235406
LG12	22210001	22260000	243	0.238919	0.22525
LG12	22215001	22265000	246	0.230426	0.218608
LG12	22220001	22270000	261	0.215184	0.20447
LG12	22225001	22275000	270	0.198371	0.189298
LG12	22230001	22280000	257	0.162771	0.157742
LG12	22235001	22285000	250	0.135895	0.133413
LG12	22240001	22290000	241	0.136326	0.138182
LG12	22245001	22295000	217	0.106264	0.111586
LG12	22250001	22300000	215	0.096732	0.10256
LG12	22255001	22305000	221	0.0914589	0.0954003
LG12	22260001	22310000	225	0.078202	0.0800813
LG12	22265001	22315000	239	0.0667727	0.0696012
LG12	22270001	22320000	237	0.060304	0.0627515
LG12	22275001	22325000	227	0.0486902	0.0531239
LG12	22280001	22330000	228	0.048806	0.0535929
LG12	22285001	22335000	238	0.0451535	0.0500871
LG12	22290001	22340000	246	0.0391208	0.0389621
LG12	22295001	22345000	260	0.0431728	0.0425837
LG12	22300001	22350000	272	0.0420017	0.0414913
LG12	22305001	22355000	293	0.0393961	0.0371067
LG12	22310001	22360000	315	0.0333132	0.0299137
LG12	22315001	22365000	334	0.0299296	0.0262406
LG12	22320001	22370000	337	0.0263464	0.0219763
LG12	22325001	22375000	356	0.0314868	0.0275691
LG12	22330001	22380000	361	0.0314193	0.0275945
LG12	22335001	22385000	359	0.0329185	0.0285213
LG12	22340001	22390000	351	0.0268062	0.0221363
LG12	22345001	22395000	335	0.0217116	0.0179443
LG12	22350001	22400000	341	0.0209581	0.0171515
LG12	22355001	22405000	343	0.0191976	0.0185718
LG12	22360001	22410000	334	0.021772	0.0226317
LG12	22365001	22415000	316	0.0274055	0.0294875
LG12	22370001	22420000	319	0.0343946	0.0369655
LG12	22375001	22425000	291	0.0322913	0.0349907
LG12	22380001	22430000	307	0.0316685	0.0337903
LG12	22385001	22435000	317	0.0329735	0.0341814
LG12	22390001	22440000	348	0.0391814	0.0369761
LG12	22395001	22445000	372	0.0462778	0.042924
LG12	22400001	22450000	372	0.0496952	0.0457815
LG12	22405001	22455000	376	0.0510365	0.0452501
LG12	22410001	22460000	383	0.0492056	0.0453204
LG12	22415001	22465000	406	0.0479211	0.0436681
LG12	22420001	22470000	415	0.043176	0.0396684
LG12	22425001	22475000	459	0.0347685	0.0328076
LG12	22430001	22480000	472	0.0302687	0.0286823
LG12	22435001	22485000	472	0.0289193	0.0268262
LG12	22440001	22490000	513	0.0162088	0.0177974
LG12	22445001	22495000	530	0.00807682	0.00985056
LG12	22450001	22500000	529	0.00531124	0.00875734
LG12	22455001	22505000	524	0.00573955	0.00983181
LG12	22460001	22510000	547	0.0123337	0.0151631
LG12	22465001	22515000	531	0.00827033	0.0112685
LG12	22470001	22520000	540	0.00860929	0.0109518
LG12	22475001	22525000	532	0.011488	0.0134885
LG12	22480001	22530000	578	0.0158059	0.0182921
LG12	22485001	22535000	584	0.0134669	0.0171766
LG12	22490001	22540000	541	0.0175141	0.0214485
LG12	22495001	22545000	577	0.0228475	0.0257508
LG12	22500001	22550000	608	0.0219943	0.0238393
LG12	22505001	22555000	606	0.0208638	0.0216923
LG12	22510001	22560000	591	0.0161281	0.0169475
LG12	22515001	22565000	605	0.0174093	0.0183591
LG12	22520001	22570000	599	0.0149416	0.0169488
LG12	22525001	22575000	602	0.0177561	0.018733
LG12	22530001	22580000	547	0.0128313	0.0142973
LG12	22535001	22585000	567	0.016324	0.0171883
LG12	22540001	22590000	607	0.0268758	0.024578
LG12	22545001	22595000	546	0.023752	0.0227498
LG12	22550001	22600000	519	0.0276476	0.0256553
LG12	22555001	22605000	505	0.028963	0.0268413
LG12	22560001	22610000	466	0.034266	0.03128
LG12	22565001	22615000	435	0.0369996	0.0334616
LG12	22570001	22620000	407	0.0424651	0.0395224
LG12	22575001	22625000	402	0.0501774	0.0495007
LG12	22580001	22630000	379	0.0605199	0.0599305
LG12	22585001	22635000	329	0.0685914	0.0669282
LG12	22590001	22640000	292	0.0647668	0.0648431
LG12	22595001	22645000	292	0.0721933	0.067272
LG12	22600001	22650000	281	0.0729106	0.0674457
LG12	22605001	22655000	289	0.0814338	0.07549
LG12	22610001	22660000	342	0.0753019	0.0683096
LG12	22615001	22665000	359	0.0700976	0.0648879
LG12	22620001	22670000	382	0.0641878	0.0578189
LG12	22625001	22675000	382	0.0459002	0.0411845
LG12	22630001	22680000	395	0.0404337	0.0353767
LG12	22635001	22685000	402	0.0362826	0.0329071
LG12	22640001	22690000	369	0.0353073	0.0318627
LG12	22645001	22695000	373	0.0290434	0.0294683
LG12	22650001	22700000	375	0.0304729	0.0319679
LG12	22655001	22705000	351	0.0234467	0.0274986
LG12	22660001	22710000	307	0.0191748	0.0276243
LG12	22665001	22715000	295	0.0210739	0.0283976
LG12	22670001	22720000	293	0.0217476	0.02817
LG12	22675001	22725000	273	0.0285124	0.0310394
LG12	22680001	22730000	255	0.0264838	0.0298336
LG12	22685001	22735000	266	0.0279115	0.0299808
LG12	22690001	22740000	291	0.0260055	0.027466
LG12	22695001	22745000	287	0.0260506	0.0269069
LG12	22700001	22750000	284	0.0190248	0.0208811
LG12	22705001	22755000	325	0.0144719	0.0160973
LG12	22710001	22760000	335	0.0116363	0.0132451
LG12	22715001	22765000	343	0.0130259	0.0156993
LG12	22720001	22770000	353	0.0115086	0.0153759
LG12	22725001	22775000	373	0.0108528	0.014908
LG12	22730001	22780000	414	0.00923012	0.0133409
LG12	22735001	22785000	451	0.00628476	0.011143
LG12	22740001	22790000	504	0.0134138	0.0161666
LG12	22745001	22795000	526	0.0163405	0.0191029
LG12	22750001	22800000	562	0.0195507	0.0221175
LG12	22755001	22805000	547	0.0217944	0.0247686
LG12	22760001	22810000	582	0.0226623	0.02565
LG12	22765001	22815000	593	0.0226828	0.025157
LG12	22770001	22820000	577	0.0239043	0.026525
LG12	22775001	22825000	587	0.0274116	0.0287521
LG12	22780001	22830000	554	0.0329506	0.03292
LG12	22785001	22835000	547	0.0324193	0.0326119
LG12	22790001	22840000	506	0.0323578	0.0331645
LG12	22795001	22845000	493	0.0287204	0.0293824
LG12	22800001	22850000	485	0.0251881	0.0254989
LG12	22805001	22855000	507	0.0294365	0.0281718
LG12	22810001	22860000	495	0.0240434	0.0217296
LG12	22815001	22865000	518	0.0200382	0.0177483
LG12	22820001	22870000	555	0.0206166	0.0179179
LG12	22825001	22875000	548	0.0212267	0.0191627
LG12	22830001	22880000	556	0.0176233	0.0168379
LG12	22835001	22885000	535	0.0207684	0.0186982
LG12	22840001	22890000	565	0.0201706	0.0200901
LG12	22845001	22895000	578	0.0183379	0.0183257
LG12	22850001	22900000	559	0.017278	0.0179201
LG12	22855001	22905000	529	0.0116231	0.014219
LG12	22860001	22910000	523	0.0153076	0.0179728
LG12	22865001	22915000	541	0.0209967	0.0232006
LG12	22870001	22920000	526	0.0197812	0.0215624
LG12	22875001	22925000	536	0.0180206	0.0205031
LG12	22880001	22930000	551	0.0196472	0.0214788
LG12	22885001	22935000	539	0.0180636	0.0199979
LG12	22890001	22940000	481	0.0163027	0.0172216
LG12	22895001	22945000	480	0.0192105	0.0197643
LG12	22900001	22950000	480	0.0223524	0.0215967
LG12	22905001	22955000	507	0.0231936	0.0227845
LG12	22910001	22960000	513	0.0250148	0.0237421
LG12	22915001	22965000	440	0.023142	0.0223447
LG12	22920001	22970000	460	0.0246799	0.024676
LG12	22925001	22975000	437	0.0233965	0.0233882
LG12	22930001	22980000	458	0.0218408	0.0241094
LG12	22935001	22985000	492	0.0193979	0.0217734
LG12	22940001	22990000	496	0.0163614	0.0173245
LG12	22945001	22995000	502	0.0119407	0.0146236
LG12	22950001	23000000	542	0.00827324	0.0113209
LG12	22955001	23005000	527	0.00556225	0.0078086
LG12	22960001	23010000	498	0.00152854	0.0050927
LG12	22965001	23015000	529	0.00135283	0.00408154
LG12	22970001	23020000	501	0.000331013	0.00329454
LG12	22975001	23025000	492	0.00178107	0.00442672
